id,loan_amnt,term,int_rate,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,purpose,title,zip_code,addr_state,dti,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,application_type,mort_acc,pub_rec_bankruptcies,installment,default_risk,loan_status
1007107,35160, 36 months,16.25,D,D5,Driver,10+ years,MORTGAGE,18778.26807776076,Not Verified,Nov-2018,debt_consolidation,debt_consolidation,515xx,NV,3.7617446530635057,Aug-1996,772,776,0,7,0,23417,66.81854444343995,10,w,Individual,7,0,1240.47,0,Fully Paid
1007108,7789, 36 months,24.92,F,F2,Sales,9 years,MORTGAGE,31101.9941669987,Source Verified,Feb-2018,credit_card,credit_card,420xx,NV,27.077572791816067,Mar-2006,813,817,0,11,0,11189,15.857686848552055,30,w,Individual,2,1,309.36,0,Fully Paid
1007109,28181, 36 months,10.12,B,B5,Supervisor,8 years,MORTGAGE,58051.64971831635,Source Verified,Oct-2017,credit_card,credit_card,736xx,SD,15.971324959367902,Oct-1996,669,673,0,11,1,16107,33.69219308618682,27,w,Individual,4,0,910.91,0,Fully Paid
1007110,15385, 36 months,19.1,E,E5,Sales,1 year,RENT,161457.7223611419,Source Verified,Feb-2016,debt_consolidation,debt_consolidation,609xx,OK,9.292358744650201,Jul-1994,690,694,0,9,0,44835,61.10896082980537,21,f,Individual,3,0,564.73,0,Fully Paid
1007111,18061, 36 months,20.16,E,E2,Director,4 years,OWN,39727.89790242637,Source Verified,Mar-2018,debt_consolidation,debt_consolidation,754xx,WV,36.59870743432945,Apr-2003,741,745,0,5,0,15823,71.61676989698756,8,w,Individual,1,0,672.68,1,Charged Off
1007112,1105, 36 months,16.69,D,D1,Sales,3 years,MORTGAGE,17270.942180271973,Not Verified,Dec-2015,credit_card,credit_card,290xx,SD,3.5465198100327244,Aug-1991,717,721,1,13,0,47923,5.068713922617296,16,w,Individual,0,0,39.23,1,Charged Off
1007113,22137, 36 months,6.95,A,A4,Project Manager,< 1 year,RENT,54571.574907868926,Not Verified,Jun-2015,debt_consolidation,debt_consolidation,874xx,MO,33.24113245948756,Apr-2004,687,691,1,7,0,38373,80.71964508773327,13,f,Individual,9,0,683.02,0,Fully Paid
1007114,35714, 36 months,16.45,D,D5,Manager,5 years,RENT,56545.958377707815,Not Verified,Feb-2016,major_purchase,major_purchase,491xx,WA,22.45143202165201,Mar-2002,822,826,2,14,0,42962,51.319499828269954,33,f,Individual,8,0,1263.55,0,Fully Paid
1007115,6544, 36 months,24.07,F,F4,Engineer,5 years,OWN,33689.454379539915,Verified,May-2016,medical,medical,307xx,ND,4.878278596697392,Dec-2009,772,776,1,9,0,34265,99.89759029049655,9,w,Individual,6,0,256.98,0,Fully Paid
1007116,14275, 36 months,11.84,C,C2,Director,10+ years,MORTGAGE,51639.384443159324,Not Verified,Feb-2015,debt_consolidation,debt_consolidation,371xx,NC,15.003676880728719,Jun-1992,844,848,1,7,0,714,77.82839617139679,15,f,Individual,8,0,473.04,0,Fully Paid
1007117,35550, 60 months,17.79,D,D5,nan,< 1 year,OWN,37578.386335350835,Source Verified,Apr-2018,debt_consolidation,debt_consolidation,976xx,WY,21.374559178976057,Feb-2009,736,740,2,8,0,19724,7.200310600158599,11,f,Individual,0,0,898.68,0,Fully Paid
1007118,20641, 36 months,24.19,F,F4,Teacher,6 years,RENT,73707.96659598556,Verified,Mar-2018,debt_consolidation,debt_consolidation,824xx,UT,6.89167580864714,Aug-2006,807,811,0,7,0,21208,67.33003238681373,12,w,Individual,8,0,811.87,0,Fully Paid
1007119,7213, 36 months,20.96,E,E4,Engineer,5 years,RENT,38323.76995596314,Source Verified,Oct-2016,debt_consolidation,debt_consolidation,597xx,OR,5.1080478733261,Oct-2003,695,699,0,8,0,23356,68.74674298067178,9,w,Individual,8,0,271.6,0,Fully Paid
1007120,15485, 36 months,18.77,E,E3,Project Manager,3 years,MORTGAGE,38546.80234306028,Source Verified,Dec-2017,home_improvement,home_improvement,459xx,AL,10.91694471751962,Feb-1998,722,726,0,12,1,35427,13.207626715455634,18,w,Individual,1,0,565.82,0,Fully Paid
1007121,16605, 36 months,24.42,F,F1,RN,6 years,RENT,96021.1036644005,Verified,May-2016,debt_consolidation,debt_consolidation,445xx,NY,22.44407415430853,Jun-1993,729,733,0,13,0,7416,47.50151357972852,26,w,Individual,9,0,655.13,0,Fully Paid
1007122,38637, 60 months,8.41,B,B4,Sales,2 years,MORTGAGE,52733.762941139874,Source Verified,Jul-2017,other,other,925xx,AZ,30.880103087491776,May-2001,831,835,0,8,1,23314,90.90462082199164,22,w,Individual,4,0,791.02,0,Fully Paid
1007123,21390, 36 months,20.45,E,E2,Driver,9 years,MORTGAGE,41907.04227008154,Source Verified,Apr-2015,debt_consolidation,debt_consolidation,548xx,SD,38.467659041272725,Mar-2005,800,804,0,3,0,34386,50.306730214743354,17,f,Individual,7,0,799.84,1,Charged Off
1007124,10867, 36 months,13.14,C,C2,Sales,10+ years,MORTGAGE,148447.68139473657,Verified,Dec-2016,debt_consolidation,debt_consolidation,470xx,SD,5.934858983596709,Oct-2001,820,824,0,10,0,38592,24.358097121499256,18,w,Individual,4,0,366.89,0,Fully Paid
1007125,4981, 36 months,12.21,C,C3,Manager,5 years,MORTGAGE,73625.10272769324,Not Verified,Dec-2018,debt_consolidation,debt_consolidation,872xx,NH,0.34236814946974725,Oct-2004,774,778,1,8,1,23868,89.40015413938764,22,f,Individual,6,0,165.94,0,Fully Paid
1007126,10493, 60 months,15.41,D,D4,RN,5 years,MORTGAGE,21596.82556106943,Source Verified,Nov-2018,credit_card,credit_card,263xx,IN,39.275128719256685,Sep-2008,837,841,1,6,0,25069,60.160704411222156,16,f,Individual,8,1,251.89,0,Fully Paid
1007127,6682, 36 months,5.68,A,A5,Manager,9 years,RENT,28622.90263592327,Not Verified,Jul-2018,credit_card,credit_card,272xx,AL,5.483634559328054,Nov-2001,832,836,0,8,0,31836,42.21631158946584,11,w,Individual,8,0,202.31,0,Fully Paid
1007128,6782, 36 months,11.25,C,C2,RN,5 years,ANY,56235.30449476879,Source Verified,Feb-2016,debt_consolidation,debt_consolidation,430xx,ND,30.07928570374577,Sep-2001,842,846,2,11,0,44001,53.474237440443574,14,w,Individual,9,0,222.84,0,Fully Paid
1007129,30799, 36 months,8.32,B,B5,Engineer,2 years,MORTGAGE,101519.2541040469,Source Verified,Aug-2015,house,house,116xx,FL,30.94514512941553,Sep-1992,709,713,4,4,0,21745,92.44060468990575,5,f,Joint App,5,0,969.68,0,Fully Paid
1007130,17984, 36 months,7.77,A,A2,Director,9 years,RENT,16421.37653042862,Source Verified,Jan-2015,debt_consolidation,debt_consolidation,214xx,NJ,3.3753286068175914,Jul-2001,743,747,0,14,0,26686,21.0555754923034,32,w,Individual,2,1,561.65,0,Fully Paid
1007131,23760, 36 months,11.75,C,C5,Sales,4 years,MORTGAGE,28062.45465578017,Verified,Apr-2018,other,other,294xx,IN,32.450970298409565,Jan-2007,711,715,1,11,0,6578,71.05834646850103,15,f,Individual,7,0,786.34,0,Fully Paid
1007132,26993, 36 months,21.05,E,E1,Director,< 1 year,MORTGAGE,135852.52917139736,Not Verified,Dec-2015,debt_consolidation,debt_consolidation,695xx,RI,9.981975913497552,Jul-2000,706,710,1,14,1,5212,51.813937504424565,22,f,Individual,3,0,1017.66,0,Fully Paid
1007133,2524, 36 months,9.02,B,B4,Director,5 years,MORTGAGE,36785.9342043545,Source Verified,May-2017,home_improvement,home_improvement,417xx,NV,31.733657131374375,Apr-1999,830,834,1,12,1,9971,80.71399368024971,26,w,Individual,6,1,80.29,0,Fully Paid
1007134,27120, 36 months,15.63,D,D1,Director,6 years,RENT,36916.47958451803,Not Verified,Nov-2017,credit_card,credit_card,618xx,WI,12.740998248905075,Jan-1995,746,750,0,8,0,4146,96.98325115119253,15,f,Individual,3,0,948.51,0,Fully Paid
1007135,1078, 36 months,19.97,E,E1,RN,4 years,MORTGAGE,25029.45922812491,Source Verified,Jan-2017,credit_card,credit_card,817xx,TX,30.0216871959689,Apr-1999,797,801,1,7,0,25579,17.219515928591743,19,f,Individual,9,0,40.05,0,Fully Paid
1007136,36891, 36 months,9.82,B,B4,Project Manager,4 years,RENT,83135.23488392835,Verified,May-2018,debt_consolidation,debt_consolidation,757xx,MO,33.601809595158535,Aug-1999,765,769,0,16,2,3435,67.39575522947949,32,w,Joint App,8,0,1187.25,1,Charged Off
1007137,26473, 36 months,23.48,F,F5,Teacher,5 years,MORTGAGE,21859.887530126296,Not Verified,Apr-2017,debt_consolidation,debt_consolidation,673xx,AR,0.1764980212437628,May-1996,737,741,1,9,0,43444,84.0250107056573,12,w,Individual,7,0,1031.4,0,Fully Paid
1007138,9417, 36 months,22.33,F,F1,Driver,6 years,RENT,56213.6651574793,Verified,Aug-2018,small_business,small_business,403xx,ME,20.929986791548636,Dec-2003,773,777,0,8,0,26073,3.2799477697848967,9,f,Individual,4,0,361.25,1,Charged Off
1007139,14362, 36 months,10.02,B,B4,Driver,3 years,MORTGAGE,78877.83557066893,Not Verified,Jun-2015,debt_consolidation,debt_consolidation,874xx,ND,13.676918974960373,Jan-2009,707,711,1,11,0,37905,4.68313565939048,11,w,Individual,5,0,463.56,0,Fully Paid
1007140,2209, 60 months,24.79,F,F5,Sales,6 years,RENT,62623.09350636586,Not Verified,Oct-2018,debt_consolidation,debt_consolidation,673xx,MO,33.755386827412146,Mar-2002,737,741,0,7,0,23620,16.193645431007443,13,w,Joint App,1,0,64.57,1,Charged Off
1007141,38921, 36 months,18.38,E,E4,Director,4 years,MORTGAGE,68183.4516974892,Not Verified,May-2017,credit_card,credit_card,651xx,NJ,19.31034022980257,Apr-1999,784,788,2,9,0,46964,93.66924376171954,13,w,Individual,3,0,1414.52,0,Fully Paid
1007142,5898, 36 months,10.72,B,B4,Director,6 years,RENT,41544.75749660133,Source Verified,Jul-2015,debt_consolidation,debt_consolidation,282xx,MI,15.292237204698168,Feb-2006,764,768,1,7,0,22803,54.35926863100596,13,w,Joint App,0,0,192.31,0,Fully Paid
1007143,19562, 36 months,18.62,E,E1,Project Manager,< 1 year,MORTGAGE,114966.87124404275,Verified,Aug-2017,debt_consolidation,debt_consolidation,507xx,DC,5.909379374736705,Sep-2007,776,780,0,6,0,26372,91.91487620566971,20,w,Joint App,0,0,713.31,0,Fully Paid
1007144,11871, 36 months,18.32,E,E4,Supervisor,9 years,RENT,76331.68784366896,Source Verified,May-2016,home_improvement,home_improvement,733xx,TN,11.325423196163044,Dec-2001,842,846,1,12,0,26743,3.0529913051728808,22,w,Individual,5,0,431.07,0,Fully Paid
1007145,8610, 36 months,17.12,D,D4,RN,nan,RENT,25295.095503817265,Source Verified,Jul-2017,credit_card,credit_card,812xx,ME,39.761205158109554,Jun-1991,701,705,1,9,1,35499,57.44349301919338,22,w,Individual,9,0,307.48,1,Charged Off
1007146,28382, 36 months,19.23,E,E2,nan,1 year,MORTGAGE,43826.577312365844,Verified,Oct-2017,credit_card,credit_card,177xx,WI,34.266806322790345,Oct-2000,690,694,3,4,0,22191,54.712946544357834,10,w,Individual,4,0,1043.67,1,Charged Off
1007147,16791, 36 months,10.37,B,B1,Teacher,1 year,RENT,188230.57610368452,Not Verified,May-2015,small_business,small_business,303xx,ND,12.260133823727625,Nov-1990,817,821,0,14,0,9571,17.87665550835793,22,f,Individual,2,0,544.72,0,Fully Paid
1007148,36312, 60 months,24.58,F,F5,Director,6 years,RENT,74668.18914898172,Verified,Jun-2016,debt_consolidation,debt_consolidation,195xx,ND,24.720839576247407,Dec-1994,729,733,1,8,0,32732,46.747959116525784,17,w,Individual,9,1,1056.88,1,Charged Off
1007149,39290, 36 months,22.16,F,F1,Driver,8 years,MORTGAGE,91443.18001832289,Source Verified,Oct-2018,debt_consolidation,debt_consolidation,192xx,MN,39.91549389930014,Sep-1991,666,670,2,6,0,36926,75.02405111929858,21,f,Individual,5,0,1503.76,1,Charged Off
1007150,3370, 36 months,19.91,E,E4,Project Manager,6 years,ANY,29283.46813679089,Source Verified,Mar-2016,major_purchase,major_purchase,828xx,AZ,27.566714208554043,Feb-2001,819,823,0,11,1,30926,23.33343147453949,18,w,Individual,3,0,125.09,0,Fully Paid
1007151,20665, 60 months,5.53,A,A2,Engineer,nan,RENT,109837.88025229232,Not Verified,May-2017,home_improvement,home_improvement,712xx,RI,13.556114493428094,Jun-1998,701,705,0,14,1,8079,61.70275998699359,28,w,Individual,7,0,395.01,0,Fully Paid
1007152,5710, 36 months,16.81,D,D2,Driver,5 years,MORTGAGE,17025.426467601177,Source Verified,May-2017,debt_consolidation,debt_consolidation,997xx,SC,1.621878813790163,Apr-1993,813,817,0,7,0,36501,7.924377557795159,24,f,Individual,3,0,203.04,0,Fully Paid
1007153,1328, 60 months,19.13,E,E3,Director,2 years,RENT,72262.82837687012,Source Verified,Aug-2018,debt_consolidation,debt_consolidation,779xx,DE,31.970935978194778,Feb-1992,799,803,0,9,0,40935,63.68220329179213,17,f,Individual,3,1,34.54,0,Fully Paid
1007154,39347, 36 months,22.08,F,F3,Sales,4 years,MORTGAGE,49663.21821910935,Source Verified,Jun-2015,other,other,514xx,OR,11.420413081553962,Aug-2002,801,805,1,9,0,40514,28.663553713200983,15,f,Individual,5,0,1504.31,0,Fully Paid
1007155,21612, 36 months,23.92,F,F2,RN,9 years,RENT,50640.532994705696,Source Verified,Mar-2015,credit_card,credit_card,972xx,AK,5.747665948538745,Dec-2008,700,704,3,13,0,42442,74.6641717486434,13,w,Individual,9,0,846.99,0,Fully Paid
1007156,7794, 36 months,23.32,F,F1,Sales,1 year,MORTGAGE,111001.02790507361,Source Verified,Jul-2018,other,other,369xx,CT,4.61333615382558,Mar-1994,702,706,0,9,0,16471,34.22830244651026,10,f,Individual,8,0,303.01,0,Fully Paid
1007157,33888, 60 months,13.12,C,C1,Manager,8 years,RENT,30573.32790154041,Source Verified,Nov-2017,medical,medical,249xx,ID,4.2855332549800496,Jan-1993,689,693,1,10,0,36711,92.87184288858053,26,f,Joint App,5,0,773.14,0,Fully Paid
1007158,7749, 60 months,22.93,F,F4,Teacher,5 years,MORTGAGE,69154.63682670965,Verified,Jun-2015,debt_consolidation,debt_consolidation,833xx,NH,4.558096021576024,Apr-1995,668,672,0,8,0,16866,50.41930017611078,21,w,Individual,8,0,218.14,1,Charged Off
1007159,21608, 36 months,5.01,A,A3,Engineer,8 years,RENT,70174.86384763496,Source Verified,Feb-2016,vacation,vacation,448xx,AZ,20.63761072905455,Sep-2004,737,741,0,11,0,20486,38.83432106558743,29,w,Individual,5,1,647.71,0,Fully Paid
1007160,16450, 36 months,12.03,C,C2,Project Manager,8 years,MORTGAGE,69815.54170934255,Not Verified,Mar-2015,credit_card,credit_card,645xx,AL,30.542793452540195,Oct-2000,807,811,1,9,0,6111,69.99058328539894,24,w,Individual,7,0,546.61,0,Fully Paid
1007161,4675, 36 months,7.28,A,A4,Driver,nan,MORTGAGE,140223.13245023513,Not Verified,Oct-2017,other,other,462xx,VA,35.7084851718496,Jun-1999,684,688,0,6,0,49384,7.185820584272829,21,w,Joint App,8,0,144.95,0,Fully Paid
1007162,19460, 36 months,22.66,F,F5,RN,6 years,MORTGAGE,58599.04172119528,Verified,May-2017,credit_card,credit_card,506xx,TX,27.443167716759696,Jul-1993,790,794,4,9,0,39327,76.76478723835079,16,f,Individual,0,0,749.85,0,Fully Paid
1007163,39411, 60 months,23.56,F,F5,Sales,4 years,RENT,78497.39849776606,Source Verified,Jun-2016,debt_consolidation,debt_consolidation,236xx,WV,3.8265831953039475,Oct-1994,696,700,1,12,0,27242,99.45977466082924,17,w,Individual,0,0,1123.73,1,Charged Off
1007164,12560, 36 months,10.12,B,B1,Teacher,3 years,MORTGAGE,111716.2332708959,Verified,Dec-2015,credit_card,credit_card,494xx,KY,37.88397963272341,Nov-2009,815,819,0,11,0,20944,47.3851758689253,16,w,Individual,2,0,405.98,0,Fully Paid
1007165,33463, 36 months,12.35,C,C4,nan,< 1 year,RENT,38174.32083788646,Verified,Sep-2017,debt_consolidation,debt_consolidation,206xx,RI,0.22926510583400006,Mar-2002,733,737,1,9,0,2796,9.235493453332511,17,f,Individual,9,0,1117.05,0,Fully Paid
1007166,32663, 60 months,24.68,F,F4,Project Manager,8 years,MORTGAGE,54607.6215182779,Not Verified,Jan-2017,small_business,small_business,965xx,IL,30.092969989624407,Jun-2005,847,851,0,19,0,37462,81.84533370373379,27,w,Individual,8,0,952.58,0,Fully Paid
1007167,4170, 60 months,16.32,D,D2,Supervisor,5 years,MORTGAGE,27964.235067035028,Not Verified,May-2015,credit_card,credit_card,853xx,OR,39.29412547536259,Jan-2009,733,737,1,16,0,35191,31.593478967761037,29,w,Individual,1,0,102.12,0,Fully Paid
1007168,34123, 36 months,14.94,D,D4,Sales,1 year,RENT,83987.96605954922,Verified,Oct-2015,debt_consolidation,debt_consolidation,934xx,ID,35.77389588519959,Jan-2010,847,851,1,14,1,28393,35.83669236786044,23,w,Individual,3,0,1181.88,0,Fully Paid
1007169,29810, 36 months,15.01,D,D2,nan,nan,RENT,64015.55420466622,Source Verified,May-2017,credit_card,credit_card,997xx,IL,28.644184736711328,Apr-1995,807,811,4,9,0,46681,57.5203292503517,18,f,Individual,6,1,1033.52,0,Fully Paid
1007170,10718, 60 months,18.92,E,E3,nan,6 years,OWN,93290.97333900373,Not Verified,May-2015,debt_consolidation,debt_consolidation,917xx,KS,20.99589449902033,Jun-2000,728,732,1,13,0,22106,98.2579014506077,32,w,Individual,3,0,277.56,0,Fully Paid
1007171,1028, 36 months,24.09,F,F4,Supervisor,nan,RENT,57212.24796951723,Source Verified,Jun-2016,car,car,400xx,AL,39.98129327172345,Jul-2004,779,783,0,11,0,8316,43.468140898303865,19,w,Individual,6,0,40.38,1,Charged Off
1007172,18397, 36 months,12.33,C,C1,Engineer,5 years,MORTGAGE,43230.68511759073,Source Verified,Jul-2015,debt_consolidation,debt_consolidation,728xx,ME,25.008434763383942,Mar-2007,795,799,1,8,0,18010,47.03406148730398,19,f,Joint App,5,0,613.95,0,Fully Paid
1007173,3024, 36 months,8.45,B,B1,Director,3 years,MORTGAGE,74625.3321127999,Verified,Apr-2016,vacation,vacation,683xx,SC,33.22400801059418,Sep-1990,731,735,0,8,0,30652,11.47416271009315,10,f,Individual,0,0,95.39,0,Fully Paid
1007174,39607, 60 months,8.7,B,B4,Sales,5 years,MORTGAGE,142415.84112553895,Verified,Jul-2015,debt_consolidation,debt_consolidation,184xx,MI,7.264846738973114,Apr-1994,752,756,1,7,0,28258,55.3826114242332,25,f,Individual,8,0,816.42,0,Fully Paid
1007175,14503, 36 months,5.41,A,A3,Project Manager,10+ years,OWN,85074.36914789917,Source Verified,Jul-2018,debt_consolidation,debt_consolidation,431xx,KS,25.596472503867737,Feb-2004,691,695,1,10,0,23200,72.22376668990157,21,w,Individual,0,0,437.34,0,Fully Paid
1007176,11303, 36 months,16.11,D,D5,Project Manager,5 years,RENT,25453.08340487366,Not Verified,Apr-2015,debt_consolidation,debt_consolidation,330xx,WV,0.533971540151561,Aug-2004,767,771,3,11,0,44644,60.1460953268746,13,f,Individual,2,0,397.99,0,Fully Paid
1007177,18138, 36 months,23.58,F,F1,Driver,4 years,MORTGAGE,67193.99189535143,Not Verified,Sep-2018,credit_card,credit_card,553xx,MS,32.3307323476187,Jan-2001,811,815,1,8,0,49709,19.66844728249856,12,f,Individual,1,0,707.61,0,Fully Paid
1007178,26345, 60 months,19.26,E,E3,Driver,< 1 year,RENT,214877.0159621731,Not Verified,Feb-2015,debt_consolidation,debt_consolidation,945xx,NJ,16.50961656146578,Feb-2002,684,688,1,15,0,16396,60.024670722124185,26,w,Individual,1,1,687.18,1,Charged Off
1007179,30505, 60 months,24.86,F,F4,Sales,2 years,RENT,40375.33859430577,Not Verified,Dec-2016,credit_card,credit_card,141xx,DC,10.3178596831121,Feb-2010,771,775,0,9,0,2514,9.60181983402455,22,f,Individual,8,0,892.86,0,Fully Paid
1007180,2906, 60 months,23.19,F,F3,Sales,6 years,MORTGAGE,44819.536618606,Source Verified,Dec-2015,debt_consolidation,debt_consolidation,351xx,MA,10.355322102751089,Jun-2008,679,683,5,12,1,24456,4.529336857368682,21,w,Individual,1,0,82.24,1,Charged Off
1007181,8961, 36 months,14.84,D,D5,Engineer,1 year,MORTGAGE,18531.784506061154,Not Verified,May-2015,debt_consolidation,debt_consolidation,661xx,NE,39.191965211532676,Jun-2002,712,716,0,11,0,27579,16.010390942712316,16,w,Individual,3,0,309.93,0,Fully Paid
1007182,27140, 60 months,14.73,D,D5,Manager,9 years,MORTGAGE,56898.599003456264,Not Verified,Jan-2018,debt_consolidation,debt_consolidation,258xx,UT,34.64436960218761,Jul-2007,772,776,2,10,0,22305,77.54564673479936,29,f,Individual,1,0,641.82,0,Fully Paid
1007183,13031, 60 months,17.57,D,D5,Sales,9 years,OWN,45701.83157944283,Verified,Apr-2017,other,other,783xx,MN,31.548019720531485,Apr-1996,762,766,1,7,0,45449,93.04467960633048,8,f,Individual,7,0,327.86,0,Fully Paid
1007184,16128, 60 months,7.22,A,A2,Engineer,< 1 year,MORTGAGE,79793.26243634171,Not Verified,May-2016,credit_card,credit_card,380xx,KY,20.21068184183079,Sep-2005,680,684,0,11,0,41421,15.09279252134592,30,w,Individual,4,0,321.03,0,Fully Paid
1007185,16663, 60 months,17.15,D,D1,RN,7 years,RENT,60398.673656355146,Verified,Aug-2017,home_improvement,home_improvement,126xx,VA,15.963824891104878,Jul-2006,688,692,2,10,0,32912,69.89973537702329,10,w,Individual,1,0,415.46,1,Charged Off
1007186,35228, 36 months,14.28,D,D5,Driver,6 years,OWN,67092.51574644493,Not Verified,Aug-2018,debt_consolidation,debt_consolidation,606xx,WV,23.637940345468316,Aug-2002,721,725,0,14,0,13535,74.26617778512366,15,f,Individual,2,0,1208.81,1,Charged Off
1007187,16682, 36 months,17.85,D,D3,Driver,5 years,RENT,83641.38520572419,Verified,Jun-2017,debt_consolidation,debt_consolidation,329xx,WV,21.812835575307176,Aug-2002,731,735,3,9,0,20016,75.93160814619647,23,f,Individual,6,0,601.84,0,Fully Paid
1007188,16193, 60 months,16.3,D,D1,nan,9 years,MORTGAGE,20159.277259965067,Source Verified,Oct-2016,debt_consolidation,debt_consolidation,953xx,TX,35.47732212552275,Jul-2009,821,825,0,10,0,29374,53.70779315217563,18,f,Individual,8,0,396.37,0,Fully Paid
1007189,29561, 60 months,11.21,C,C5,Project Manager,4 years,MORTGAGE,119264.20322819635,Not Verified,Apr-2018,debt_consolidation,debt_consolidation,811xx,SD,38.92364019149943,Aug-2007,706,710,1,13,0,35627,81.52079847562318,14,w,Individual,8,0,645.83,0,Fully Paid
1007190,8766, 36 months,17.16,D,D3,Director,5 years,RENT,76957.99149951414,Verified,Feb-2017,debt_consolidation,debt_consolidation,324xx,MN,37.24092259080288,Apr-2007,701,705,0,10,0,44870,68.3290657853085,11,w,Individual,1,0,313.23,1,Charged Off
