id,loan_amnt,term,int_rate,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,purpose,title,zip_code,addr_state,DTI Ratio %,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,application_type,mort_acc,pub_rec_bankruptcies,installment,default_risk,loan_status,credit_score_bucket,credit_score_range,monthly_income,payment_to_income_ratio (%)
1007306,25976, 36 months,12.68,C,C1,Project Manager,6 years,MORTGAGE,126952.64702148172,Verified,Sep-2018,debt_consolidation,debt_consolidation,541xx,RI,14.517838700947667,Aug-1992,761,765,2,9,0,43180,3.173584698873344,27,Fractional Funded,Individual,7,0,871.24,0,Fully Paid,Very Good,4,10579.387251790144,8.235259559598568
1007307,28626, 36 months,15.95,D,D1,Director,7 years,MORTGAGE,190557.29766194976,Verified,May-2016,major_purchase,major_purchase,821xx,NM,3.39998175556393,Apr-1998,668,672,0,8,1,38609,60.87013142121756,10,Fractional Funded,Individual,2,0,1005.7,0,Fully Paid,Fair,4,15879.77480516248,6.333213237211961
1007308,33720, 36 months,8.66,B,B3,Project Manager,7 years,RENT,38007.47064082592,Verified,Mar-2018,debt_consolidation,debt_consolidation,882xx,TX,23.43165489215732,Apr-2000,725,729,0,14,1,33826,10.0634644712297,15,Whole Funded,Individual,7,0,1066.96,0,Fully Paid,Good,4,3167.289220068827,33.68685099041301
1007309,36001, 36 months,13.29,C,C5,,10+ years,RENT,119741.58949225432,Source Verified,Mar-2016,credit_card,credit_card,236xx,SC,34.109074143053746,Jul-1997,728,732,1,7,0,42590,77.28578305024278,9,Whole Funded,Individual,3,1,1218.05,1,Charged Off,Good,4,9978.465791021194,12.206786348819513
1007310,5700, 36 months,17.3,D,D2,Manager,1 year,RENT,90288.43665945536,Verified,Aug-2018,debt_consolidation,debt_consolidation,505xx,MD,9.67770080652203,May-1999,713,717,0,11,0,31721,18.556516609456963,15,Whole Funded,Individual,8,0,204.07,0,Fully Paid,Good,4,7524.0363882879465,2.7122410029496815
1007311,8860, 36 months,19.3,E,E4,Engineer,< 1 year,MORTGAGE,44521.63061803442,Source Verified,Aug-2016,debt_consolidation,debt_consolidation,320xx,AR,8.169705378686437,May-1990,803,807,0,18,0,31376,58.74089260437854,28,Fractional Funded,Individual,4,0,326.12,0,Fully Paid,Excellent,4,3710.1358848362015,8.789974548719199
1007312,8526, 36 months,6.05,A,A3,RN,5 years,MORTGAGE,56927.088739800536,Verified,May-2018,debt_consolidation,debt_consolidation,777xx,CT,21.20349920089007,Aug-2005,795,799,0,6,0,23852,19.7405555825376,20,Fractional Funded,Individual,5,0,259.57,0,Fully Paid,Very Good,4,4743.924061650045,5.471630587394261
1007313,39327, 36 months,18.28,E,E3,Director,< 1 year,RENT,81648.46061292986,Source Verified,Sep-2015,debt_consolidation,debt_consolidation,562xx,VA,14.215267146207257,Apr-2008,681,685,0,7,0,12675,61.0580410579231,19,Whole Funded,Joint App,2,0,1427.3,0,Fully Paid,Good,4,6804.038384410822,20.97724791309497
1007314,3513, 36 months,6.13,A,A2,Engineer,5 years,RENT,86794.87086621785,Source Verified,May-2016,debt_consolidation,debt_consolidation,417xx,CO,33.04438973431984,Jan-2005,802,806,2,7,0,25051,28.0663330356831,10,Whole Funded,Individual,6,0,107.08,0,Fully Paid,Excellent,4,7232.905905518154,1.4804561458252365
1007315,8830, 36 months,5.56,A,A2,Project Manager,6 years,MORTGAGE,134543.16853712618,Not Verified,Jun-2018,debt_consolidation,debt_consolidation,651xx,PA,5.358579035623681,Sep-2005,780,784,0,14,0,37452,37.84392505856289,15,Whole Funded,Individual,6,0,266.87,0,Fully Paid,Very Good,4,11211.930711427181,2.380232333473186
1007316,15781, 36 months,8.05,B,B5,Teacher,8 years,OWN,34254.15410851533,Source Verified,Jun-2018,debt_consolidation,debt_consolidation,813xx,SC,36.57865041797168,May-1997,815,819,0,11,0,2174,38.6019061088786,15,Whole Funded,Individual,0,0,494.88,0,Fully Paid,Excellent,4,2854.5128423762776,17.336758575870707
1007317,8910, 36 months,18.07,E,E1,Director,9 years,RENT,101137.19353115668,Not Verified,Sep-2017,debt_consolidation,debt_consolidation,790xx,UT,32.42959915661391,Sep-1992,816,820,0,10,0,29627,72.10262172187737,15,Whole Funded,Individual,2,1,322.43,0,Fully Paid,Excellent,4,8428.099460929723,3.825654899953352
1007318,16847, 36 months,6.06,A,A3,,9 years,MORTGAGE,93864.89474951736,Not Verified,Jun-2017,debt_consolidation,debt_consolidation,411xx,ID,0.6045024470316696,Aug-2001,691,695,0,13,0,18106,69.75087126490294,20,Fractional Funded,Individual,6,0,512.98,0,Fully Paid,Good,4,7822.07456245978,6.558106751652915
1007319,6649, 36 months,5.42,A,A3,Director,< 1 year,MORTGAGE,145720.71404352805,Source Verified,Sep-2016,debt_consolidation,debt_consolidation,438xx,HI,11.138111105160773,Apr-1997,675,679,1,6,0,1247,76.90438502412019,20,Fractional Funded,Individual,6,0,200.53,0,Fully Paid,Good,4,12143.392836960671,1.6513506784500105
1007320,10120, 60 months,7.36,A,A2,Teacher,6 years,RENT,49160.94368979024,Verified,Aug-2016,debt_consolidation,debt_consolidation,338xx,OR,36.54381641827677,Nov-2001,692,696,0,11,0,45240,3.5631429803999803,25,Fractional Funded,Individual,0,0,202.11,1,Charged Off,Good,4,4096.74530748252,4.93342848604367
1007321,2951, 36 months,23.99,F,F3,Driver,3 years,OWN,117638.13418300595,Verified,Jan-2017,debt_consolidation,debt_consolidation,683xx,VA,34.20817752522113,Aug-2001,823,827,0,10,0,6104,5.0686859614989865,22,Fractional Funded,Joint App,5,0,115.76,0,Fully Paid,Excellent,4,9803.17784858383,1.1808415779860888
1007322,11165, 36 months,23.15,F,F4,Supervisor,8 years,MORTGAGE,143526.44578717378,Not Verified,Jun-2018,debt_consolidation,debt_consolidation,917xx,ND,19.72066157520205,Sep-1994,826,830,0,13,0,6845,58.412226652067055,25,Whole Funded,Individual,6,0,433.07,1,Charged Off,Excellent,4,11960.53714893115,3.620824003198729
1007323,15352, 36 months,6.73,A,A5,RN,10+ years,MORTGAGE,71182.1648596805,Source Verified,Jul-2016,debt_consolidation,debt_consolidation,996xx,LA,21.892955796290327,Nov-2001,837,841,3,12,0,17522,90.86230285360274,14,Whole Funded,Individual,1,0,472.13,0,Fully Paid,Excellent,4,5931.847071640042,7.9592409294777235
1007324,10746, 36 months,11.08,C,C2,Project Manager,3 years,RENT,68930.00710756167,Source Verified,Oct-2018,debt_consolidation,debt_consolidation,620xx,MT,3.2326646384459234,Dec-1998,758,762,0,9,2,27337,97.7166438033712,21,Fractional Funded,Individual,2,0,352.22,0,Fully Paid,Very Good,4,5744.167258963473,6.131785237457686
1007325,29997, 60 months,23.95,F,F5,RN,1 year,RENT,59943.50829503232,Source Verified,Aug-2017,debt_consolidation,debt_consolidation,516xx,AR,31.992396094487653,Nov-1996,673,677,1,4,2,39391,99.4609029517538,15,Whole Funded,Individual,3,0,862.08,1,Charged Off,Good,4,4995.29235791936,17.257848755004076
1007326,25183, 36 months,6.95,A,A3,Project Manager,< 1 year,RENT,99858.1734569466,Not Verified,Dec-2017,debt_consolidation,debt_consolidation,247xx,VT,3.054072706861604,Aug-1995,698,702,0,13,0,23653,36.2508052146308,30,Fractional Funded,Joint App,1,0,777.0,0,Fully Paid,Good,4,8321.514454745551,9.337242688521636
1007327,9804, 36 months,6.89,A,A1,Sales,6 years,RENT,117839.43075384002,Source Verified,Dec-2016,debt_consolidation,debt_consolidation,884xx,MA,25.75605084498417,Jan-2004,679,683,1,8,0,6053,54.20188744778496,19,Fractional Funded,Individual,7,0,302.23,1,Charged Off,Good,4,9819.95256282,3.077713441756265
1007328,28169, 36 months,6.72,A,A1,Supervisor,,MORTGAGE,86233.47827011513,Verified,Apr-2016,debt_consolidation,debt_consolidation,652xx,DC,4.55579200754777,Jul-1991,709,713,0,5,0,11191,17.712338817348105,13,Whole Funded,Individual,2,0,866.18,0,Fully Paid,Good,4,7186.123189176261,12.053508925433402
1007329,1595, 60 months,24.53,F,F4,Project Manager,6 years,RENT,89024.43645405186,Not Verified,Nov-2015,debt_consolidation,debt_consolidation,797xx,KY,17.34746139909195,May-2009,826,830,0,12,0,35248,19.43395897707516,16,Whole Funded,Individual,4,0,46.38,0,Fully Paid,Excellent,4,7418.703037837655,0.6251766617891
1007330,30592, 60 months,19.86,E,E4,Manager,2 years,RENT,40205.81699933736,Not Verified,Jul-2018,home_improvement,home_improvement,700xx,SC,14.402061174641062,Aug-2003,667,671,0,6,0,16579,60.30953216354556,21,Whole Funded,Individual,1,0,808.12,1,Charged Off,Fair,4,3350.48474994478,24.119494948106205
1007331,21823, 36 months,9.29,B,B2,Director,4 years,OWN,40726.646946421,Not Verified,Jun-2017,debt_consolidation,debt_consolidation,422xx,NC,16.59268075235255,Sep-2007,782,786,5,7,0,25886,71.4808026806189,18,Fractional Funded,Individual,4,0,696.91,0,Fully Paid,Very Good,4,3393.8872455350834,20.534270869394323
1007332,6972, 36 months,5.92,A,A4,Teacher,9 years,OWN,28859.46734083604,Verified,Nov-2017,debt_consolidation,debt_consolidation,983xx,VA,23.097765207035486,Sep-2004,689,693,4,3,0,18896,55.42983140420148,21,Fractional Funded,Individual,9,1,211.85,1,Charged Off,Good,4,2404.955611736337,8.808894391487247
1007333,16882, 60 months,24.3,F,F3,Supervisor,,RENT,202012.25120183252,Verified,Aug-2015,debt_consolidation,debt_consolidation,106xx,KY,5.615314612495923,Oct-2007,743,747,0,11,0,18143,94.37920232300677,19,Fractional Funded,Individual,0,0,488.6,0,Fully Paid,Very Good,4,16834.354266819377,2.9023982283836918
1007334,1858, 60 months,13.51,C,C2,RN,,RENT,47439.75131667541,Not Verified,Mar-2018,house,house,724xx,DC,8.922418983930935,Mar-1990,807,811,0,10,0,1214,31.60165229861688,20,Whole Funded,Individual,1,0,42.76,0,Fully Paid,Excellent,4,3953.3126097229506,1.0816245569559608
1007335,6519, 36 months,16.97,D,D1,Manager,6 years,RENT,90935.81217342036,Verified,Sep-2018,debt_consolidation,debt_consolidation,154xx,MD,4.218976418552587,Dec-2008,687,691,1,14,0,22705,17.048569936806857,14,Fractional Funded,Individual,8,0,232.32,0,Fully Paid,Good,4,7577.98434778503,3.0657228800941616
1007336,24769, 36 months,10.58,B,B5,RN,7 years,RENT,33712.70416137841,Verified,Oct-2018,medical,medical,829xx,CT,26.11866625426056,Aug-2005,729,733,1,20,2,32390,42.89932806181967,30,Fractional Funded,Individual,9,0,805.99,0,Fully Paid,Good,4,2809.392013448201,28.689125481308007
1007337,26020, 36 months,20.17,E,E5,Project Manager,,MORTGAGE,44796.9771277344,Verified,Jan-2018,debt_consolidation,debt_consolidation,872xx,ID,2.118709999211834,Jul-2008,841,845,1,12,0,32054,97.64375772165408,30,Whole Funded,Individual,6,0,969.25,0,Fully Paid,Excellent,4,3733.0814273111996,25.963805474720512
1007338,38085, 36 months,8.94,B,B3,Project Manager,8 years,RENT,29635.385330776186,Source Verified,Jun-2018,major_purchase,major_purchase,466xx,WI,26.335806734938203,Mar-2007,807,811,3,11,0,23902,58.2427894901662,27,Whole Funded,Individual,0,0,1210.03,0,Fully Paid,Excellent,4,2469.6154442313486,48.996697150823564
1007339,20838, 36 months,20.74,E,E3,Supervisor,9 years,OWN,36055.785316386464,Source Verified,Jan-2018,debt_consolidation,debt_consolidation,701xx,PA,38.91958873734097,May-2007,810,814,0,7,0,20181,9.8819125362151,15,Fractional Funded,Individual,0,0,782.29,0,Fully Paid,Excellent,4,3004.6487763655387,26.035988171178793
1007340,13879, 36 months,9.61,B,B4,Supervisor,9 years,RENT,62838.61436597628,Not Verified,Oct-2018,credit_card,credit_card,222xx,AZ,35.56815622063751,Nov-2000,732,736,0,14,0,23372,33.42243800999969,19,Whole Funded,Individual,2,0,445.3,1,Charged Off,Good,4,5236.55119716469,8.503688462763543
1007341,34798, 60 months,6.96,A,A3,Engineer,< 1 year,RENT,72770.03310233972,Not Verified,Jun-2015,debt_consolidation,debt_consolidation,893xx,OH,13.048560284713368,Mar-2004,698,702,0,6,0,30043,86.01616116215848,13,Whole Funded,Individual,7,0,688.39,0,Fully Paid,Good,4,6064.169425194977,11.351760673768885
1007342,25290, 36 months,14.58,D,D5,Sales,8 years,MORTGAGE,61736.95733214731,Source Verified,Jan-2018,major_purchase,major_purchase,172xx,NH,8.589727430571337,May-2003,693,697,0,7,0,8246,61.25766340475042,11,Fractional Funded,Individual,6,0,871.49,0,Fully Paid,Good,4,5144.746444345609,16.939415954265748
1007343,11255, 60 months,21.26,E,E2,Director,5 years,RENT,37197.33981093807,Not Verified,Nov-2015,credit_card,credit_card,728xx,IN,38.41328921379413,Jun-2004,809,813,1,8,0,49905,84.05570114993992,25,Fractional Funded,Individual,0,0,306.13,0,Fully Paid,Excellent,4,3099.778317578173,9.875867518138408
1007344,2447, 36 months,12.7,C,C5,,5 years,MORTGAGE,53580.41683111023,Source Verified,Jan-2017,credit_card,credit_card,165xx,MA,17.752348050580345,Aug-1990,747,751,0,10,0,33090,10.829252400194644,17,Fractional Funded,Joint App,0,0,82.1,0,Fully Paid,Very Good,4,4465.034735925853,1.8387314960714642
1007345,30195, 60 months,5.58,A,A4,,6 years,MORTGAGE,102566.7175067094,Source Verified,Jun-2016,credit_card,credit_card,642xx,WV,14.096097050412094,Jan-2005,716,720,1,8,0,35861,52.4484795195828,11,Fractional Funded,Individual,4,0,577.88,0,Fully Paid,Good,4,8547.22645889245,6.7610236230348075
1007346,3850, 36 months,16.07,D,D3,Manager,8 years,MORTGAGE,119094.96625924869,Not Verified,Feb-2017,debt_consolidation,debt_consolidation,523xx,WI,5.042224127165498,Oct-2010,834,838,1,8,0,18391,70.7033699948249,16,Whole Funded,Individual,1,1,135.49,0,Fully Paid,Excellent,4,9924.580521604057,1.365196238824021
1007347,29400, 36 months,18.61,E,E1,Supervisor,6 years,MORTGAGE,91035.46114135072,Source Verified,Sep-2016,other,other,847xx,LA,6.662544546765408,Feb-2005,677,681,1,6,0,41128,25.3316563101494,16,Whole Funded,Individual,5,0,1071.9,0,Fully Paid,Good,4,7586.288428445893,14.129439054554727
1007348,12953, 36 months,19.81,E,E4,Driver,6 years,ANY,73547.37442013006,Not Verified,Jun-2017,debt_consolidation,debt_consolidation,265xx,WA,29.66900211678796,Apr-1998,667,671,1,11,0,18228,72.36509334852092,13,Fractional Funded,Individual,2,0,480.13,1,Charged Off,Fair,4,6128.947868344171,7.833807862518408
1007349,24535, 36 months,13.04,C,C1,Manager,10+ years,RENT,50097.42565875455,Verified,Dec-2018,debt_consolidation,debt_consolidation,850xx,PA,8.05610301328819,Jun-2009,720,724,3,7,0,25357,50.137528480702585,24,Whole Funded,Joint App,5,0,827.15,0,Fully Paid,Good,4,4174.785471562879,19.812994119919335
1007350,11000, 60 months,6.94,A,A2,Director,,MORTGAGE,40139.20274784895,Verified,Oct-2017,credit_card,credit_card,299xx,ND,7.160623651686788,Jan-2009,817,821,1,9,0,43951,75.09354068119497,13,Fractional Funded,Joint App,6,0,217.5,0,Fully Paid,Excellent,4,3344.9335623207458,6.502371301183528
1007351,10503, 36 months,16.69,D,D5,,2 years,RENT,57279.11186926027,Source Verified,Mar-2017,debt_consolidation,debt_consolidation,354xx,NJ,12.88934151222124,Jul-2001,781,785,1,15,0,18824,51.83560760475927,19,Whole Funded,Joint App,5,0,372.84,0,Fully Paid,Very Good,4,4773.259322438355,7.811014965127427
1007352,16493, 36 months,11.59,C,C1,Engineer,9 years,MORTGAGE,66513.86549533256,Source Verified,Mar-2016,small_business,small_business,715xx,AZ,36.53337334134176,Nov-2004,836,840,2,11,0,8127,69.39034692513827,16,Whole Funded,Individual,3,0,544.58,0,Fully Paid,Excellent,4,5542.822124611047,9.824958978603602
1007353,5055, 36 months,23.94,F,F3,Manager,8 years,RENT,110077.324459407,Verified,Mar-2017,debt_consolidation,debt_consolidation,892xx,NM,23.574634836720584,Jul-1990,836,840,1,9,0,35060,34.99866512017219,14,Whole Funded,Individual,2,0,198.16,0,Fully Paid,Excellent,4,9173.11037161725,2.1602269238265337
1007354,39170, 60 months,15.05,D,D1,Sales,3 years,RENT,41562.75289796604,Verified,Jan-2017,credit_card,credit_card,877xx,NY,31.001306216750745,Jun-2002,702,706,0,14,2,6347,87.66753629737555,17,Fractional Funded,Joint App,8,1,932.88,0,Fully Paid,Good,4,3463.56274149717,26.934115811534298
1007355,33408, 36 months,14.45,D,D4,RN,5 years,RENT,32707.894293413297,Source Verified,Jun-2015,credit_card,credit_card,283xx,MI,28.756012448544556,Oct-1995,752,756,0,10,1,25273,40.53851903264453,15,Fractional Funded,Individual,2,0,1149.12,0,Fully Paid,Very Good,4,2725.6578577844416,42.159363352158415
1007356,35440, 36 months,11.18,C,C5,,6 years,MORTGAGE,18557.136021038437,Verified,Sep-2015,credit_card,credit_card,955xx,MD,37.99541677833798,Jul-2002,804,808,1,6,0,10740,80.67585494573034,24,Fractional Funded,Individual,5,1,1163.28,1,Charged Off,Excellent,4,1546.428001753203,75.22367667173488
1007357,29251, 36 months,11.78,C,C2,Supervisor,,RENT,114587.3421137677,Source Verified,Nov-2015,debt_consolidation,debt_consolidation,285xx,NE,27.616135223879297,Jan-2010,731,735,3,9,1,7590,30.642813247558426,25,Fractional Funded,Individual,4,0,968.48,0,Fully Paid,Good,4,9548.945176147308,10.142272074398385
1007358,5532, 36 months,15.26,D,D4,Project Manager,,OWN,55751.30756369449,Verified,Jul-2017,debt_consolidation,debt_consolidation,130xx,NY,5.009077416471208,Aug-1999,830,834,0,11,0,3266,48.43467750268932,22,Whole Funded,Individual,4,0,192.47,0,Fully Paid,Excellent,4,4645.942296974541,4.142754853527504
1007359,5924, 60 months,11.13,C,C3,Sales,8 years,MORTGAGE,23287.28778818794,Verified,Oct-2015,moving,moving,764xx,AK,8.083652279516901,May-2001,842,846,0,8,1,27907,44.30155616416269,15,Fractional Funded,Individual,3,0,129.19,0,Fully Paid,Excellent,4,1940.6073156823284,6.657194320355124
1007360,13546, 36 months,22.85,F,F1,Supervisor,9 years,MORTGAGE,42437.73218408756,Source Verified,Jul-2015,other,other,606xx,HI,28.11376098409265,May-1990,849,853,0,17,0,19759,77.65198637008875,19,Fractional Funded,Individual,5,0,523.3,0,Fully Paid,Excellent,4,3536.4776820072966,14.797209174043935
1007361,27579, 36 months,13.78,C,C3,Teacher,,OWN,39094.39439874669,Source Verified,Jan-2015,debt_consolidation,debt_consolidation,846xx,LA,8.600556885073892,Jan-2007,681,685,0,1,1,6918,69.45576239558218,7,Fractional Funded,Individual,3,0,939.64,0,Fully Paid,Good,4,3257.8661998955577,28.84219124868061
1007362,7085, 36 months,10.84,B,B1,Manager,2 years,OWN,44023.520846787,Source Verified,Mar-2015,debt_consolidation,debt_consolidation,222xx,IL,33.06693092477746,Mar-1995,676,680,1,6,1,29729,62.25107545871782,12,Whole Funded,Joint App,5,0,231.42,1,Charged Off,Good,4,3668.6267372322504,6.30808246724473
1007363,13390, 36 months,8.11,B,B5,Project Manager,10+ years,MORTGAGE,87095.99901213801,Source Verified,Jul-2015,major_purchase,major_purchase,439xx,NM,35.18666114796565,Nov-2006,727,731,0,9,1,14484,51.53954060498813,20,Fractional Funded,Individual,9,0,420.27,0,Fully Paid,Good,4,7257.999917678168,5.79043820290431
1007364,14280, 36 months,18.45,E,E2,,1 year,MORTGAGE,31700.07745875902,Not Verified,Jan-2017,credit_card,credit_card,191xx,WA,16.57572232012424,Aug-1998,807,811,0,12,0,21543,10.360974102004938,20,Whole Funded,Individual,7,0,519.49,0,Fully Paid,Excellent,4,2641.6731215632517,19.665188541290213
1007365,25118, 36 months,5.52,A,A5,Supervisor,1 year,OWN,98877.42302519864,Not Verified,Oct-2018,debt_consolidation,debt_consolidation,196xx,RI,15.293211002335884,May-2002,816,820,5,10,0,31082,27.664881322296,10,Fractional Funded,Individual,1,0,758.69,0,Fully Paid,Excellent,4,8239.785252099888,9.207642878880247
1007366,5864, 36 months,14.0,D,D5,Manager,1 year,MORTGAGE,39790.74133058518,Source Verified,May-2016,debt_consolidation,debt_consolidation,513xx,MT,4.831145961321344,Jul-1996,833,837,0,10,0,15798,1.8062081835962809,23,Fractional Funded,Individual,8,0,200.42,0,Fully Paid,Excellent,4,3315.8951108820984,6.044220136585805
1007367,34989, 36 months,16.0,D,D2,Engineer,8 years,MORTGAGE,37325.124333310094,Not Verified,Apr-2017,debt_consolidation,debt_consolidation,687xx,NM,37.51274082489764,Feb-1997,801,805,0,9,0,37363,59.92402286079697,10,Fractional Funded,Individual,0,0,1230.11,0,Fully Paid,Excellent,4,3110.427027775841,39.54794595774874
1007368,36628, 36 months,11.8,C,C3,Manager,7 years,MORTGAGE,29822.80874917943,Verified,May-2017,debt_consolidation,debt_consolidation,817xx,WY,19.483993217681142,Feb-1992,818,822,1,8,1,49843,12.701595162778212,26,Whole Funded,Individual,3,0,1213.08,0,Fully Paid,Excellent,4,2485.234062431619,48.81149901885259
1007369,27849, 36 months,20.0,E,E2,Director,8 years,RENT,56356.10735671794,Source Verified,Jul-2017,debt_consolidation,debt_consolidation,801xx,DC,28.322303828275217,Jan-2000,690,694,3,11,0,17429,12.823623254541817,21,Fractional Funded,Individual,5,0,1034.97,1,Charged Off,Good,4,4696.342279726495,22.037788950516497
1007370,28566, 36 months,18.51,E,E1,RN,8 years,MORTGAGE,70680.70692454746,Not Verified,Feb-2015,debt_consolidation,debt_consolidation,496xx,DC,6.307253226521055,Oct-2010,662,666,0,7,0,36455,62.38148008530893,16,Whole Funded,Individual,0,0,1040.05,0,Fully Paid,Fair,4,5890.058910378954,17.6577181285456
